time,E,H,I,R,S
35.4524,1345,2,816,4031,3806
35.4527,1344,2,817,4031,3806
35.453,1343,2,818,4031,3806
35.4532,1343,2,817,4032,3806
35.4538,1344,2,817,4032,3805
35.4539,1344,2,816,4033,3805
35.4539,1343,2,817,4033,3805
35.4546,1344,2,817,4033,3804
35.4548,1345,2,817,4033,3803
35.4552,1345,2,816,4034,3803
35.4554,1346,2,816,4034,3802
35.4569,1346,2,815,4035,3802
35.4573,1345,2,816,4035,3802
35.4586,1344,2,817,4035,3802
35.459,1345,2,817,4035,3801
35.4595,1345,2,816,4036,3801
35.4603,1345,2,815,4037,3801
35.4607,1345,2,814,4038,3801
35.4609,1346,2,814,4038,3800
35.4633,1345,2,815,4038,3800
35.4672,1344,2,816,4038,3800
35.4682,1343,2,817,4038,3800
35.4683,1342,2,818,4038,3800
35.47,1342,2,817,4039,3800
35.4701,1343,2,817,4039,3799
35.4707,1342,2,818,4039,3799
35.4714,1342,2,817,4040,3799
35.474,1341,2,818,4040,3799
35.4774,1342,2,818,4040,3798
35.4781,1342,2,817,4041,3798
35.4789,1342,2,816,4042,3798
35.4811,1343,2,816,4042,3797
35.4815,1343,2,815,4043,3797
35.4829,1344,2,815,4043,3796
35.4832,1344,1,815,4044,3796
35.4834,1344,1,814,4045,3796
35.4835,1343,1,815,4045,3796
35.4843,1342,1,816,4045,3796
35.4867,1342,1,815,4046,3796
35.4876,1341,1,816,4046,3796
35.4905,1341,1,815,4047,3796
35.4916,1342,1,815,4047,3795
35.496,1342,1,814,4048,3795
35.4988,1343,1,814,4048,3794
35.502,1343,1,813,4049,3794
35.5023,1344,1,813,4049,3793
35.5025,1344,1,812,4050,3793
35.5032,1344,1,811,4051,3793
35.5038,1344,1,810,4052,3793
35.5075,1344,1,809,4053,3793
35.5081,1345,1,809,4053,3792
35.5131,1345,1,808,4054,3792
35.5149,1346,1,808,4054,3791
35.5152,1346,1,807,4055,3791
35.5153,1346,1,806,4056,3791
35.5164,1347,1,806,4056,3790
35.5183,1346,1,807,4056,3790
35.5212,1345,1,808,4056,3790
35.5212,1346,1,808,4056,3789
35.5218,1346,1,807,4057,3789
35.5229,1345,1,808,4057,3789
35.5256,1344,1,809,4057,3789
35.5283,1344,1,808,4058,3789
35.5285,1344,1,807,4059,3789
35.5294,1344,1,806,4060,3789
35.5308,1343,1,807,4060,3789
35.5309,1344,1,807,4060,3788
35.5312,1343,1,808,4060,3788
35.5335,1342,1,809,4060,3788
35.5351,1342,1,808,4061,3788
35.5375,1341,1,809,4061,3788
35.5378,1340,1,810,4061,3788
35.5395,1340,1,809,4062,3788
35.5402,1341,1,809,4062,3787
35.5413,1340,1,810,4062,3787
35.5429,1340,1,809,4063,3787
35.5439,1341,1,809,4063,3786
35.5455,1340,1,810,4063,3786
35.5463,1340,1,809,4064,3786
35.5466,1339,1,810,4064,3786
35.5479,1340,1,810,4064,3785
35.5483,1340,1,809,4065,3785
35.5485,1339,1,810,4065,3785
35.5497,1338,1,811,4065,3785
35.5504,1337,1,812,4065,3785
35.5547,1338,1,812,4065,3784
35.5557,1338,1,811,4066,3784
35.5564,1337,1,812,4066,3784
35.5589,1337,1,811,4067,3784
35.5602,1338,1,811,4067,3783
35.5626,1337,1,812,4067,3783
35.5634,1337,1,811,4068,3783
35.565,1337,1,810,4069,3783
35.5693,1338,1,810,4069,3782
35.5695,1338,1,809,4070,3782
35.5698,1337,1,810,4070,3782
35.5698,1337,1,809,4071,3782
35.571,1337,1,808,4072,3782
35.5712,1337,1,807,4073,3782
35.5714,1337,1,806,4074,3782
35.5725,1337,1,805,4075,3782
35.5735,1338,1,805,4075,3781
35.574,1337,1,806,4075,3781
35.5743,1338,1,806,4075,3780
35.5746,1338,1,805,4076,3780
35.5747,1338,1,804,4077,3780
35.5755,1339,1,804,4077,3779
35.576,1338,1,805,4077,3779
35.577,1337,1,806,4077,3779
35.5798,1336,1,807,4077,3779
35.5815,1337,1,807,4077,3778
35.5824,1337,1,806,4078,3778
35.5834,1338,1,806,4078,3777
35.5846,1338,1,805,4079,3777
35.5848,1337,1,806,4079,3777
35.5851,1337,1,805,4080,3777
35.5876,1337,1,804,4081,3777
35.5906,1337,1,803,4082,3777
35.5921,1338,1,803,4082,3776
35.5922,1337,1,804,4082,3776
35.5957,1336,1,805,4082,3776
35.5978,1336,1,804,4083,3776
35.5987,1336,1,803,4084,3776
35.6,1335,1,804,4084,3776
35.6006,1335,1,803,4085,3776
35.6008,1336,1,803,4085,3775
35.601,1337,1,803,4085,3774
35.6011,1338,1,803,4085,3773
35.6052,1337,1,804,4085,3773
35.6057,1338,1,804,4085,3772
35.6064,1339,1,804,4085,3771
35.6077,1339,1,803,4086,3771
35.6085,1340,1,803,4086,3770
35.6086,1339,1,804,4086,3770
35.6091,1339,1,803,4087,3770
35.6095,1339,1,802,4088,3770
35.6106,1338,1,803,4088,3770
35.6137,1339,1,803,4088,3769
35.6189,1339,1,802,4089,3769
35.6204,1339,1,801,4090,3769
35.6211,1340,1,801,4090,3768
35.6215,1340,1,800,4091,3768
35.6237,1340,1,799,4092,3768
35.625,1340,1,798,4093,3768
35.6258,1339,1,799,4093,3768
35.6265,1338,1,800,4093,3768
35.6284,1339,1,800,4093,3767
35.6286,1340,1,800,4093,3766
35.6324,1341,1,800,4093,3765
35.6326,1341,1,799,4094,3765
35.6339,1341,1,798,4095,3765
35.6355,1340,1,799,4095,3765
35.6359,1340,1,798,4096,3765
35.6368,1341,1,798,4096,3764
35.6368,1342,1,798,4096,3763
35.6382,1341,1,799,4096,3763
35.6417,1341,1,798,4097,3763
35.6442,1341,1,797,4098,3763
35.6444,1341,1,796,4099,3763
35.6447,1342,1,796,4099,3762
35.6506,1343,1,796,4099,3761
35.6522,1343,1,795,4100,3761
35.6534,1342,1,796,4100,3761
35.6537,1342,1,795,4101,3761
35.6557,1342,1,794,4102,3761
35.6564,1343,1,794,4102,3760
35.6584,1342,1,795,4102,3760
35.6598,1343,1,795,4102,3759
35.6611,1343,1,794,4103,3759
35.6611,1342,1,795,4103,3759
35.6633,1343,1,795,4103,3758
35.6633,1342,1,796,4103,3758
35.6636,1342,1,795,4104,3758
35.6642,1341,1,796,4104,3758
35.6662,1340,1,797,4104,3758
35.6682,1339,1,798,4104,3758
35.6682,1338,1,799,4104,3758
35.6687,1338,1,798,4105,3758
35.6693,1337,1,799,4105,3758
35.6719,1336,1,800,4105,3758
35.6749,1337,1,800,4105,3757
35.6778,1336,1,801,4105,3757
35.6784,1335,1,802,4105,3757
35.6789,1334,1,803,4105,3757
35.681,1334,1,802,4106,3757
35.6836,1334,1,801,4107,3757
35.6855,1334,1,800,4108,3757
35.6861,1335,1,800,4108,3756
35.6894,1336,1,800,4108,3755
35.6958,1337,1,800,4108,3754
35.6959,1338,1,800,4108,3753
35.696,1339,1,800,4108,3752
35.6978,1339,1,799,4109,3752
35.6991,1338,1,800,4109,3752
35.7021,1339,1,800,4109,3751
35.7025,1338,1,801,4109,3751
35.7027,1337,1,802,4109,3751
35.703,1338,1,802,4109,3750
35.7051,1337,1,803,4109,3750
35.7055,1336,1,804,4109,3750
35.7064,1336,1,803,4110,3750
35.708,1335,1,804,4110,3750
35.7091,1334,1,805,4110,3750
35.7164,1334,1,804,4111,3750
35.7165,1333,1,805,4111,3750
35.7166,1334,1,805,4111,3749
35.7167,1334,1,804,4112,3749
35.717,1335,1,804,4112,3748
35.7182,1334,1,805,4112,3748
35.7196,1333,1,806,4112,3748
35.7215,1332,1,807,4112,3748
35.7216,1331,1,808,4112,3748
35.7228,1330,1,809,4112,3748
35.7229,1331,1,809,4112,3747
35.7234,1330,1,810,4112,3747
35.7241,1329,1,811,4112,3747
35.7247,1329,1,810,4113,3747
35.7271,1328,1,811,4113,3747
35.7277,1328,1,810,4114,3747
35.7278,1327,1,811,4114,3747
35.7279,1326,1,812,4114,3747
35.7291,1327,1,812,4114,3746
35.7315,1326,1,813,4114,3746
35.7327,1325,1,814,4114,3746
35.7341,1326,1,814,4114,3745
35.7356,1326,1,813,4115,3745
35.7372,1326,1,812,4116,3745
35.7377,1326,1,811,4117,3745
35.7391,1326,1,810,4118,3745
35.7401,1326,1,809,4119,3745
35.7403,1325,1,810,4119,3745
35.7403,1326,1,810,4119,3744
35.7406,1326,1,809,4120,3744
35.741,1326,1,808,4121,3744
35.7421,1326,1,807,4122,3744
35.7432,1326,1,806,4123,3744
35.7461,1327,1,806,4123,3743
35.7465,1326,1,807,4123,3743
35.7493,1326,1,806,4124,3743
35.7511,1325,1,807,4124,3743
35.7529,1326,1,807,4124,3742
35.7533,1325,1,808,4124,3742
35.7535,1324,1,809,4124,3742
35.755,1323,1,810,4124,3742
35.7554,1324,1,810,4124,3741
35.7555,1324,1,809,4125,3741
35.7557,1323,1,810,4125,3741
35.7563,1323,1,809,4126,3741
35.7572,1324,1,809,4126,3740
35.7585,1324,1,808,4127,3740
35.7585,1325,1,808,4127,3739
35.7594,1324,1,809,4127,3739
35.7614,1324,1,808,4128,3739
35.7644,1325,1,808,4128,3738
35.7678,1326,1,808,4128,3737
35.7688,1327,1,808,4128,3736
35.769,1328,1,808,4128,3735
35.7697,1329,1,808,4128,3734
35.7713,1330,1,808,4128,3733
35.7724,1329,1,809,4128,3733
35.7735,1330,1,809,4128,3732
35.774,1329,1,810,4128,3732
35.7742,1328,1,811,4128,3732
35.7748,1329,1,811,4128,3731
35.7757,1329,1,810,4129,3731
35.7762,1329,1,809,4130,3731
35.7778,1329,1,808,4131,3731
35.7792,1329,1,807,4132,3731
35.7797,1330,1,807,4132,3730
35.7804,1329,1,808,4132,3730
35.7805,1330,1,808,4132,3729
35.7833,1329,1,809,4132,3729
35.7835,1329,1,808,4133,3729
35.7842,1329,1,807,4134,3729
35.7857,1328,1,808,4134,3729
35.79,1328,1,807,4135,3729
35.7906,1328,1,806,4136,3729
35.7926,1327,1,807,4136,3729
35.7927,1327,1,806,4137,3729
35.794,1328,1,806,4137,3728
35.7944,1328,1,805,4138,3728
35.7952,1329,1,805,4138,3727
35.7974,1328,1,806,4138,3727
35.7983,1328,1,805,4139,3727
35.8021,1328,1,804,4140,3727
35.8024,1327,1,805,4140,3727
35.8034,1326,1,806,4140,3727
35.8042,1325,1,807,4140,3727
35.8055,1325,1,806,4141,3727
35.8083,1325,1,805,4142,3727
35.8092,1324,1,806,4142,3727
35.8093,1324,1,805,4143,3727
35.8095,1325,1,805,4143,3726
35.8109,1324,1,806,4143,3726
35.811,1323,1,807,4143,3726
35.8114,1322,1,808,4143,3726
35.8123,1321,1,809,4143,3726
35.8125,1322,1,809,4143,3725
35.8133,1321,1,810,4143,3725
35.8139,1322,1,810,4143,3724
35.8154,1322,1,809,4144,3724
35.8189,1323,1,809,4144,3723
35.8206,1324,1,809,4144,3722
35.8243,1325,1,809,4144,3721
35.8259,1325,1,808,4145,3721
35.8285,1325,1,807,4146,3721
35.8289,1326,1,807,4146,3720
35.8307,1326,1,806,4147,3720
35.8311,1325,1,807,4147,3720
35.8312,1324,1,808,4147,3720
35.832,1324,1,807,4148,3720
35.8326,1323,1,808,4148,3720
35.8336,1324,1,808,4148,3719
35.8382,1325,1,808,4148,3718
35.8389,1324,1,809,4148,3718
35.8412,1324,1,808,4149,3718
35.8444,1323,1,809,4149,3718
35.8457,1324,1,809,4149,3717
35.8471,1324,1,808,4150,3717
35.8479,1323,1,809,4150,3717
35.8492,1322,1,810,4150,3717
35.8499,1322,1,809,4151,3717
35.8499,1323,1,809,4151,3716
35.8507,1324,1,809,4151,3715
35.8507,1325,1,809,4151,3714
35.8533,1325,1,808,4152,3714
35.8579,1325,1,807,4153,3714
35.8596,1324,1,808,4153,3714
35.8606,1325,1,808,4153,3713
35.8624,1325,1,807,4154,3713
35.8645,1325,1,806,4155,3713
35.8678,1326,1,806,4155,3712
35.8687,1327,1,806,4155,3711
35.8688,1328,1,806,4155,3710
35.8702,1329,1,806,4155,3709
35.8705,1328,1,807,4155,3709
35.8716,1329,1,807,4155,3708
35.872,1329,1,806,4156,3708
35.8761,1328,1,807,4156,3708
35.8762,1329,1,807,4156,3707
35.8797,1329,1,806,4157,3707
35.8799,1328,1,807,4157,3707
35.8805,1329,1,807,4157,3706
35.8815,1328,1,808,4157,3706
35.8821,1327,1,809,4157,3706
35.8851,1328,1,809,4157,3705
35.8864,1329,1,809,4157,3704
35.8879,1329,1,808,4158,3704
35.888,1330,1,808,4158,3703
35.8897,1330,1,807,4159,3703
35.8933,1329,1,808,4159,3703
35.8937,1328,1,809,4159,3703
35.8937,1328,1,808,4160,3703
35.8951,1329,1,808,4160,3702
35.8958,1329,1,807,4161,3702
35.9012,1328,1,808,4161,3702
35.9033,1328,1,807,4162,3702
35.904,1329,1,807,4162,3701
35.9057,1328,1,808,4162,3701
35.9083,1329,1,808,4162,3700
35.9086,1329,1,807,4163,3700
35.9109,1330,1,807,4163,3699
35.9112,1329,1,808,4163,3699
35.912,1329,1,807,4164,3699
35.9121,1329,1,806,4165,3699
35.9123,1330,1,806,4165,3698
35.9126,1331,1,806,4165,3697
35.9173,1330,1,807,4165,3697
35.9181,1330,1,806,4166,3697
35.9184,1331,1,806,4166,3696
35.9186,1332,1,806,4166,3695
35.9187,1332,1,805,4167,3695
35.9204,1332,1,804,4168,3695
35.9214,1331,1,805,4168,3695
35.9221,1330,1,806,4168,3695
35.9233,1331,1,806,4168,3694
35.9235,1331,1,805,4169,3694
35.9243,1332,1,805,4169,3693
35.9245,1333,1,805,4169,3692
35.9297,1333,1,804,4170,3692
35.9307,1334,1,804,4170,3691
35.931,1333,1,805,4170,3691
35.9319,1332,1,806,4170,3691
35.933,1333,1,806,4170,3690
35.9347,1333,1,805,4171,3690
35.9355,1333,1,804,4172,3690
35.9364,1334,1,804,4172,3689
35.9391,1333,1,805,4172,3689
35.944,1332,1,806,4172,3689
35.9465,1332,1,805,4173,3689
35.9482,1333,1,805,4173,3688
35.9487,1334,1,805,4173,3687
35.9487,1335,1,805,4173,3686
35.9506,1334,1,806,4173,3686
35.9512,1335,1,806,4173,3685
35.9516,1334,1,807,4173,3685
35.9525,1333,1,808,4173,3685
35.9551,1332,1,809,4173,3685
35.9592,1331,1,810,4173,3685
35.9601,1332,1,810,4173,3684
35.9604,1331,1,811,4173,3684
35.9612,1330,1,812,4173,3684
35.9615,1330,1,811,4174,3684
35.9619,1330,1,810,4175,3684
35.962,1329,1,811,4175,3684
35.9621,1329,1,810,4176,3684
35.9625,1329,1,809,4177,3684
35.9626,1330,1,809,4177,3683
35.966,1329,1,810,4177,3683
35.9713,1329,1,809,4178,3683
35.9726,1329,1,808,4179,3683
35.9737,1329,1,807,4180,3683
35.9752,1329,1,806,4181,3683
35.9785,1330,1,806,4181,3682
35.9786,1330,1,805,4182,3682
35.9787,1330,1,804,4183,3682
35.9792,1330,1,803,4184,3682
35.9798,1329,1,804,4184,3682
35.9826,1330,1,804,4184,3681
35.9845,1329,1,805,4184,3681
35.9866,1329,1,804,4185,3681
35.9878,1329,1,803,4186,3681
35.9914,1328,1,804,4186,3681
35.9963,1328,1,803,4187,3681
35.9967,1328,1,802,4188,3681
35.9971,1329,1,802,4188,3680
35.9985,1328,1,803,4188,3680
35.9998,1327,1,804,4188,3680
36.0002,1327,1,803,4189,3680
36.0006,1327,1,802,4190,3680
36.0007,1328,1,802,4190,3679
36.0055,1327,1,803,4190,3679
36.008,1328,1,803,4190,3678
36.0102,1327,1,804,4190,3678
36.0106,1328,1,804,4190,3677
36.0107,1329,1,804,4190,3676
36.0107,1330,1,804,4190,3675
36.0109,1331,1,804,4190,3674
36.0113,1330,1,805,4190,3674
36.0115,1331,1,805,4190,3673
36.0143,1332,1,805,4190,3672
36.0149,1331,1,806,4190,3672
36.017,1331,1,805,4191,3672
36.0173,1330,1,806,4191,3672
36.0185,1329,1,807,4191,3672
36.0189,1329,1,806,4192,3672
36.0199,1328,1,807,4192,3672
36.0269,1329,1,807,4192,3671
36.0274,1330,1,807,4192,3670
36.0274,1331,1,807,4192,3669
36.0288,1332,1,807,4192,3668
36.0303,1331,1,808,4192,3668
36.0316,1331,1,807,4193,3668
36.032,1331,1,806,4194,3668
36.0323,1330,1,807,4194,3668
36.0332,1329,1,808,4194,3668
36.0339,1328,1,809,4194,3668
36.0354,1329,1,809,4194,3667
36.0366,1328,1,810,4194,3667
36.0385,1329,1,810,4194,3666
36.0408,1328,1,811,4194,3666
36.0417,1328,1,810,4195,3666
36.0431,1328,1,809,4196,3666
36.0438,1329,1,809,4196,3665
36.0438,1329,1,808,4197,3665
36.0454,1328,1,809,4197,3665
36.0467,1327,1,810,4197,3665
36.0496,1327,1,809,4198,3665
36.0503,1326,1,810,4198,3665
36.0508,1326,1,809,4199,3665
36.0522,1326,1,808,4200,3665
36.0531,1327,1,808,4200,3664
36.0534,1327,1,807,4201,3664
36.054,1327,1,806,4202,3664
36.0567,1327,1,805,4203,3664
36.0568,1327,1,804,4204,3664
36.0594,1326,1,805,4204,3664
36.0611,1326,1,804,4205,3664
36.0616,1327,1,804,4205,3663
36.0638,1326,1,805,4205,3663
36.0643,1325,1,806,4205,3663
36.0664,1324,1,807,4205,3663
36.0677,1324,1,806,4206,3663
36.069,1325,1,806,4206,3662
36.07,1325,1,805,4207,3662
36.0704,1325,1,804,4208,3662
36.0719,1325,1,803,4209,3662
36.0736,1324,1,804,4209,3662
36.0741,1325,1,804,4209,3661
36.0746,1324,1,805,4209,3661
36.0784,1325,1,805,4209,3660
36.0789,1325,1,804,4210,3660
36.0794,1325,1,803,4211,3660
36.0809,1326,1,803,4211,3659
36.0814,1325,1,804,4211,3659
36.0816,1325,1,803,4212,3659
36.0829,1326,1,803,4212,3658
36.0831,1325,1,804,4212,3658
36.0842,1325,1,803,4213,3658
36.0844,1324,1,804,4213,3658
36.0856,1323,1,805,4213,3658
36.0859,1322,1,806,4213,3658
36.0869,1322,1,805,4214,3658
36.0876,1321,1,806,4214,3658
36.0889,1322,1,806,4214,3657
36.0915,1321,1,807,4214,3657
36.0926,1322,1,807,4214,3656
36.097,1321,1,808,4214,3656
36.0981,1320,1,809,4214,3656
36.0983,1321,1,809,4214,3655
36.0985,1321,1,808,4215,3655
36.099,1320,1,809,4215,3655
36.0998,1320,1,808,4216,3655
36.1,1319,1,809,4216,3655
36.1003,1319,1,808,4217,3655
36.1008,1319,1,807,4218,3655
36.1009,1319,1,806,4219,3655
36.1057,1320,1,806,4219,3654
36.1115,1321,1,806,4219,3653
36.1121,1322,1,806,4219,3652
36.1171,1321,1,807,4219,3652
36.1173,1321,1,806,4220,3652
36.1209,1320,1,807,4220,3652
36.1216,1321,1,807,4220,3651
36.1224,1322,1,807,4220,3650
36.1227,1321,1,808,4220,3650
36.1234,1321,1,807,4221,3650
36.124,1321,1,806,4222,3650
36.1241,1320,1,807,4222,3650
36.1267,1319,1,808,4222,3650
36.1278,1319,1,807,4223,3650
36.128,1318,1,808,4223,3650
36.1315,1318,1,807,4224,3650
36.1335,1317,1,808,4224,3650
36.1349,1318,1,808,4224,3649
36.1371,1319,1,808,4224,3648
36.1377,1319,1,807,4225,3648
36.1389,1318,1,808,4225,3648
36.14,1319,1,808,4225,3647
36.1414,1319,1,807,4226,3647
36.1447,1318,1,808,4226,3647
36.1449,1317,1,809,4226,3647
36.1466,1318,1,809,4226,3646
36.1471,1318,1,808,4227,3646
36.1481,1319,1,808,4227,3645
36.1488,1318,1,809,4227,3645
36.1507,1318,1,808,4228,3645
36.151,1319,1,808,4228,3644
36.1513,1319,1,807,4229,3644
36.1539,1320,1,807,4229,3643
36.1544,1321,1,807,4229,3642
36.1551,1321,1,806,4230,3642
36.156,1320,1,807,4230,3642
36.1569,1319,1,808,4230,3642
36.1572,1320,1,808,4230,3641
36.1585,1321,1,808,4230,3640
36.1589,1320,1,809,4230,3640
36.1601,1319,1,810,4230,3640
36.1634,1319,1,809,4231,3640
36.164,1320,1,809,4231,3639
36.1642,1319,1,810,4231,3639
36.1648,1320,1,810,4231,3638
36.1674,1319,1,811,4231,3638
36.1679,1319,1,810,4232,3638
36.1724,1319,1,809,4233,3638
36.1742,1320,1,809,4233,3637
36.1745,1319,1,810,4233,3637
36.1776,1318,1,811,4233,3637
36.1777,1317,1,812,4233,3637
36.1779,1318,1,812,4233,3636
36.1785,1318,1,811,4234,3636
36.179,1319,1,811,4234,3635
36.1804,1320,1,811,4234,3634
36.1811,1320,1,810,4235,3634
36.1831,1321,1,810,4235,3633
36.1836,1322,1,810,4235,3632
36.1844,1323,1,810,4235,3631
36.1867,1322,1,811,4235,3631
36.1874,1322,1,810,4236,3631
36.1876,1321,1,811,4236,3631
36.1879,1320,1,812,4236,3631
36.1917,1319,1,813,4236,3631
36.1929,1318,1,814,4236,3631
36.1931,1319,1,814,4236,3630
36.1932,1320,1,814,4236,3629
36.1933,1319,1,815,4236,3629
36.1933,1320,1,815,4236,3628
36.1956,1321,1,815,4236,3627
36.1976,1321,1,814,4237,3627
36.1995,1322,1,814,4237,3626
36.202,1322,1,813,4238,3626
36.206,1323,1,813,4238,3625
36.2133,1322,1,814,4238,3625
36.2151,1322,1,813,4239,3625
36.2158,1321,1,814,4239,3625
36.2168,1322,1,814,4239,3624
36.2171,1322,1,813,4240,3624
36.2182,1321,1,814,4240,3624
36.2182,1322,1,814,4240,3623
36.2204,1323,1,814,4240,3622
36.2303,1324,1,814,4240,3621
36.2311,1324,1,813,4241,3621
36.2314,1324,1,812,4242,3621
36.2347,1324,1,811,4243,3621
36.2347,1324,1,810,4244,3621
36.2349,1325,1,810,4244,3620
36.235,1325,1,809,4245,3620
36.2368,1325,1,808,4246,3620
36.24,1324,1,809,4246,3620
36.2406,1323,1,810,4246,3620
36.2453,1322,1,811,4246,3620
36.2455,1322,1,810,4247,3620
36.2561,1321,1,811,4247,3620
36.257,1320,1,812,4247,3620
36.2584,1321,1,812,4247,3619
36.2585,1320,1,813,4247,3619
36.2587,1319,1,814,4247,3619
36.2617,1318,1,815,4247,3619
36.2617,1319,1,815,4247,3618
36.2625,1319,1,814,4248,3618
36.2681,1318,1,815,4248,3618
36.2687,1319,1,815,4248,3617
36.271,1319,1,814,4249,3617
36.2717,1319,1,813,4250,3617
36.2722,1319,1,812,4251,3617
36.2734,1318,1,813,4251,3617
36.2745,1317,1,814,4251,3617
36.2764,1317,1,813,4252,3617
36.2781,1317,1,812,4253,3617
36.28,1318,1,812,4253,3616
36.2816,1319,1,812,4253,3615
36.2817,1319,1,811,4254,3615
36.2822,1318,1,812,4254,3615
36.2869,1317,1,813,4254,3615
36.287,1318,1,813,4254,3614
36.2879,1318,1,812,4255,3614
36.288,1317,1,813,4255,3614
36.2888,1316,1,814,4255,3614
36.2912,1316,1,813,4256,3614
36.2921,1315,1,814,4256,3614
36.2926,1315,1,813,4257,3614
36.294,1314,1,814,4257,3614
36.2942,1314,1,813,4258,3614
36.2949,1313,1,814,4258,3614
36.2982,1312,1,815,4258,3614
36.2994,1311,1,816,4258,3614
36.3001,1311,1,815,4259,3614
36.3006,1310,1,816,4259,3614
36.3012,1310,1,815,4260,3614
36.3017,1310,1,814,4261,3614
36.3031,1310,1,813,4262,3614
36.3034,1309,1,814,4262,3614
36.3034,1310,1,814,4262,3613
36.3053,1310,1,813,4263,3613
36.3068,1311,1,813,4263,3612
36.3075,1311,1,812,4264,3612
36.309,1311,1,811,4265,3612
36.3102,1310,1,812,4265,3612
36.3126,1311,1,812,4265,3611
36.3139,1312,1,812,4265,3610
36.3143,1313,1,812,4265,3609
36.3147,1314,1,812,4265,3608
36.3183,1315,1,812,4265,3607
36.3186,1314,1,813,4265,3607
36.3205,1315,1,813,4265,3606
36.3214,1314,1,814,4265,3606
36.3223,1314,1,813,4266,3606
36.3241,1313,1,814,4266,3606
36.3249,1313,1,813,4267,3606
36.3253,1312,1,814,4267,3606
36.3269,1312,1,813,4268,3606
36.3285,1311,1,814,4268,3606
36.3294,1310,1,815,4268,3606
36.3313,1309,1,816,4268,3606
36.3327,1310,1,816,4268,3605
36.3327,1311,1,816,4268,3604
36.3337,1310,1,817,4268,3604
36.3372,1311,1,817,4268,3603
36.3402,1310,1,818,4268,3603
36.3407,1309,1,819,4268,3603
36.3409,1309,1,818,4269,3603
36.3409,1309,1,817,4270,3603
36.3409,1308,1,818,4270,3603
36.3435,1308,1,817,4271,3603
36.3448,1307,1,818,4271,3603
36.3454,1307,1,817,4272,3603
36.3457,1307,1,816,4273,3603
36.3459,1306,1,817,4273,3603
36.3482,1307,1,817,4273,3602
36.3494,1308,1,817,4273,3601
36.35,1307,1,818,4273,3601
36.3518,1308,1,818,4273,3600
36.354,1309,1,818,4273,3599
36.3542,1310,1,818,4273,3598
36.3555,1310,1,817,4274,3598
36.3571,1310,1,816,4275,3598
36.3582,1310,1,815,4276,3598
36.362,1311,1,815,4276,3597
36.362,1310,1,816,4276,3597
36.3628,1309,1,817,4276,3597
36.3638,1310,1,817,4276,3596
36.3652,1310,1,816,4277,3596
36.3653,1310,1,815,4278,3596
36.3671,1311,1,815,4278,3595
36.3673,1312,1,815,4278,3594
36.3674,1313,1,815,4278,3593
36.3681,1312,1,816,4278,3593
36.3685,1313,1,816,4278,3592
36.3699,1313,1,815,4279,3592
36.3708,1314,1,815,4279,3591
36.371,1313,1,816,4279,3591
36.3711,1313,1,815,4280,3591
36.3719,1314,1,815,4280,3590
36.3731,1313,1,816,4280,3590
36.3735,1312,1,817,4280,3590
36.3737,1313,1,817,4280,3589
36.3751,1314,1,817,4280,3588
36.3754,1315,1,817,4280,3587
36.3777,1315,1,816,4281,3587
36.3782,1315,1,815,4282,3587
36.3788,1314,1,816,4282,3587
36.3793,1315,1,816,4282,3586
36.3821,1315,1,815,4283,3586
36.3852,1316,1,815,4283,3585
36.3879,1316,1,814,4284,3585
36.389,1316,1,813,4285,3585
36.3923,1317,1,813,4285,3584
36.3939,1316,1,814,4285,3584
36.3974,1317,1,814,4285,3583
36.3989,1318,1,814,4285,3582
36.4001,1318,1,813,4286,3582
36.4031,1318,1,812,4287,3582
36.4045,1317,1,813,4287,3582
36.407,1317,1,812,4288,3582
36.4072,1318,1,812,4288,3581
36.4088,1319,1,812,4288,3580
36.4101,1320,1,812,4288,3579
36.4124,1319,1,813,4288,3579
36.4128,1318,1,814,4288,3579
36.415,1319,1,814,4288,3578
36.4152,1319,1,813,4289,3578
36.4157,1319,1,812,4290,3578
36.416,1320,1,812,4290,3577
36.4161,1320,1,811,4291,3577
36.4172,1319,1,812,4291,3577
36.4188,1318,1,813,4291,3577
36.4188,1317,1,814,4291,3577
36.4212,1316,1,815,4291,3577
36.4255,1315,1,816,4291,3577
36.4264,1314,1,817,4291,3577
36.4265,1315,1,817,4291,3576
36.427,1315,1,816,4292,3576
36.4276,1316,1,816,4292,3575
36.4303,1316,1,815,4293,3575
36.4314,1316,1,814,4294,3575
36.4322,1315,1,815,4294,3575
36.4338,1316,1,815,4294,3574
36.4338,1317,1,815,4294,3573
36.4369,1316,1,816,4294,3573
36.4378,1316,1,815,4295,3573
36.4411,1315,1,816,4295,3573
36.4425,1314,1,817,4295,3573
36.4441,1314,1,816,4296,3573
36.4448,1315,1,816,4296,3572
36.4452,1316,1,816,4296,3571
36.4464,1317,1,816,4296,3570
36.4497,1317,1,815,4297,3570
36.4513,1316,1,816,4297,3570
36.4514,1315,1,817,4297,3570
36.4524,1315,1,816,4298,3570
36.4569,1314,1,817,4298,3570
36.4588,1313,1,818,4298,3570
36.4597,1313,1,817,4299,3570
36.4604,1313,1,816,4300,3570
36.4609,1313,1,815,4301,3570
36.4634,1313,1,814,4302,3570
36.4676,1313,1,813,4303,3570
